"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"전라남도",소계,1933220,1800,33712,1.74,22,6686,0.11,64,8256,881,2689,13,5122,55,10250,409,24,9,594,336,56,5,4,6,31,3,19,0,0
"전라남도",목포시,247215,271,6066,2.45,5,1854,0.20,13,1178,138,797,1,264,7,1720,56,0,3,253,46,0,2,0,0,0,0,1,0,0
"전라남도",여수시,295215,273,3662,1.24,3,874,0.10,6,966,132,595,0,0,6,1165,69,0,0,0,54,56,2,4,1,2,0,1,0,0
"전라남도",순천시,275451,260,4463,1.62,5,1515,0.18,9,1200,124,501,1,119,4,831,68,0,5,297,44,0,0,0,0,0,0,1,0,0
"전라남도",나주시,89675,100,3687,4.11,1,200,0.11,3,507,48,0,3,1218,6,1718,20,0,1,44,18,0,0,0,0,0,0,1,0,0
"전라남도",광양시,152224,112,721,0.47,1,163,0.07,3,310,49,135,0,0,1,113,35,0,0,0,22,0,0,0,1,0,0,1,0,0
"전라남도",담양군,48361,48,1538,3.18,0,0,0.00,3,234,24,29,2,679,3,596,8,0,0,0,8,0,0,0,0,0,0,1,0,0
"전라남도",곡성군,31299,32,304,0.97,0,0,0.00,1,114,14,0,0,0,2,190,8,0,0,0,6,0,0,0,1,0,1,0,0,0
"전라남도",구례군,27282,27,616,2.26,0,0,0.00,1,89,11,0,0,0,3,527,5,0,0,0,7,0,0,0,0,0,1,0,0,0
"전라남도",고흥군,72152,67,1382,1.92,2,376,0.28,1,130,33,59,1,700,1,117,12,0,0,0,17,0,0,0,0,0,0,1,0,0
"전라남도",보성군,47382,45,989,2.09,0,0,0.00,1,120,25,124,1,418,3,327,7,0,0,0,8,0,0,0,0,0,0,1,0,0
"전라남도",화순군,69216,65,3520,5.09,1,690,0.14,3,918,27,51,1,299,9,1562,15,0,0,0,9,0,0,0,0,0,0,1,0,0
"전라남도",장흥군,43014,40,336,0.78,1,200,0.23,1,136,23,0,0,0,0,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0
"전라남도",강진군,40554,32,375,0.92,0,0,0.00,3,375,17,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,1,0,0
"전라남도",해남군,79032,70,1660,2.10,1,296,0.13,3,813,35,21,1,355,1,175,17,0,0,0,11,0,0,0,1,0,0,1,0,0
"전라남도",영암군,64023,49,900,1.41,0,0,0.00,2,129,21,29,1,458,2,284,13,0,0,0,10,0,0,0,0,0,0,1,0,0
"전라남도",무안군,77208,70,628,0.81,1,298,0.13,1,98,37,114,0,0,1,89,14,0,0,0,14,0,1,0,1,29,0,1,0,0
"전라남도",함평군,36304,34,177,0.49,0,0,0.00,1,100,18,53,0,0,0,0,7,24,0,0,8,0,0,0,0,0,0,1,0,0
"전라남도",영광군,57802,64,1102,1.91,1,220,0.17,1,150,32,50,1,612,1,70,14,0,0,0,14,0,0,0,0,0,0,1,0,0
"전라남도",장성군,47404,43,1066,2.25,0,0,0.00,3,352,20,45,0,0,3,669,8,0,0,0,9,0,0,0,0,0,0,1,0,0
"전라남도",완도군,54516,42,145,0.27,0,0,0.00,1,120,25,25,0,0,0,0,10,0,0,0,6,0,0,0,0,0,1,0,0,0
"전라남도",진도군,33611,33,194,0.58,0,0,0.00,2,144,17,0,0,0,1,50,5,0,0,0,8,0,0,0,0,0,0,1,0,0
"전라남도",신안군,44280,23,181,0.41,0,0,0.00,2,73,11,61,0,0,1,47,4,0,0,0,5,0,0,0,0,0,0,1,0,0
"경상북도",소계,2738420,2550,36888,1.35,18,6912,0.07,69,11252,1204,3236,7,2098,90,12945,564,0,7,321,575,29,0,0,16,95,2,22,219,313
"경상북도",포항시,523345,519,6841,1.31,4,1533,0.08,13,1291,238,741,-,-,19,3093,126,-,2,125,114,29,-,-,3,29,-,2,14,23
"경상북도",경주시,270663,239,4376,1.62,2,504,0.07,12,1420,99,274,-,-,15,2146,50,-,1,32,60,-,-,-,-,-,-,1,12,16
"경상북도",김천시,137052,112,2172,1.58,2,514,0.15,1,290,52,100,2,779,3,462,28,-,-,-,23,-,-,-,1,27,-,1,16,16
"경상북도",안동시,169720,164,4714,2.78,3,1956,0.18,5,986,73,158,-,-,6,1552,38,-,1,33,37,-,-,-,1,29,-,1,14,25
"경상북도",구미시,422292,406,2606,0.62,3,1119,0.07,4,442,198,526,-,-,4,479,98,-,1,30,91,-,-,-,7,10,-,1,7,12
"경상북도",영주시,114374,109,1691,1.48,0,0,0.00,3,299,55,185,2,577,3,560,22,-,1,70,23,-,-,-,-,-,-,1,10,13
"경상북도",영천시,103969,114,2108,2.03,1,200,0.10,3,1331,58,181,-,-,3,365,16,-,1,31,32,-,-,-,-,-,-,1,11,13
"경상북도",상주시,104992,87,947,0.90,2,446,0.19,-,-,44,152,1,163,1,186,19,-,-,-,20,-,-,-,-,-,-,1,18,25
"경상북도",문경시,76470,79,1180,1.54,1,640,0.13,1,98,44,94,-,-,2,348,17,-,-,-,14,-,-,-,-,-,-,1,9,13
"경상북도",경산시,252818,253,3298,1.30,0,0,0.00,5,1008,123,279,1,299,12,1712,58,-,-,-,54,-,-,-,-,-,-,1,8,10
"경상북도",군위군,24553,15,87,0.35,0,0,0.00,1,79,8,8,-,-,-,-,2,-,-,-,4,-,-,-,-,-,-,1,7,10
"경상북도",의성군,57533,48,1023,1.78,0,0,0.00,5,424,18,129,-,-,5,470,10,-,-,-,10,-,-,-,-,-,-,1,17,21
"경상북도",청송군,26697,38,327,1.22,0,0,0.00,1,327,20,-,-,-,-,-,4,-,-,-,9,-,-,-,4,-,1,-,6,12
"경상북도",영양군,18383,9,50,0.27,0,0,0.00,1,50,2,-,-,-,-,-,3,-,-,-,3,-,-,-,-,-,-,1,5,8
"경상북도",영덕군,40795,54,522,1.28,0,0,0.00,2,387,33,15,-,-,1,120,8,-,-,-,10,-,-,-,-,-,-,1,8,13
"경상북도",청도군,44638,46,1022,2.29,0,0,0.00,3,674,20,44,-,-,4,304,8,-,-,-,11,-,-,-,-,-,-,1,8,10
"경상북도",고령군,36789,26,294,0.80,0,0,0.00,1,79,11,51,-,-,2,164,7,-,-,-,5,-,-,-,-,-,-,1,7,10
"경상북도",성주군,46267,40,428,0.93,0,0,0.00,1,49,20,80,-,-,3,299,8,-,-,-,8,-,-,-,-,-,-,1,9,11
"경상북도",칠곡군,122984,90,2175,1.77,0,0,0.00,3,1543,47,93,1,280,2,259,20,-,-,-,17,-,-,-,-,-,-,1,7,10
"경상북도",예천군,46425,35,367,0.79,0,0,0.00,1,175,17,54,-,-,1,138,7,-,-,-,9,-,-,-,-,-,-,1,10,16
"경상북도",봉화군,34183,18,246,0.72,0,0,0.00,1,150,7,-,-,-,1,96,4,-,-,-,5,-,-,-,-,-,-,1,9,7
"경상북도",울진군,52681,44,352,0.67,0,0,0.00,2,150,15,52,-,-,2,150,10,-,-,-,15,-,-,-,-,-,-,1,5,16
"경상북도",울릉군,10797,5,62,0.57,0,0,0.00,-,-,2,20,-,-,1,42,1,-,-,-,1,-,-,-,-,-,1,-,2,3
"경상남도",소계,3383685,3203,51563,1.52,24,8372,0.07,117,16130,1477,4378,24,7975,86,14328,759,30,4,239,700,84,2,2,10,25,1,19,172,219
"경상남도",창원시,1106081,1167,17117,1.55,10,3461,0.09,40,5143,519,1507,5,1810,25,5073,292,0,2,93,267,27,1,1,6,2,-,3,10,7
"경상남도",진주시,341221,348,5529,1.62,4,1624,0.12,11,1262,156,367,4,999,5,1277,96,0,-,-,72,-,-,-,-,-,-,1,11,13
"경상남도",통영시,143039,140,1825,1.28,-,-,0.00,7,866,77,257,1,299,2,380,26,0,-,-,26,-,-,-,1,23,-,1,3,18
"경상남도",사천시,117968,104,2641,2.24,-,-,0.00,6,1196,44,101,2,649,4,695,25,0,-,-,23,-,-,-,-,-,-,1,7,12
"경상남도",김해시,528730,474,8484,1.60,4,1039,0.08,21,2479,216,881,3,873,25,3163,112,0,-,-,92,48,1,1,-,-,-,1,8,1
"경상남도",밀양시,109967,105,2153,1.96,1,298,0.09,6,935,50,112,0,0,5,758,21,0,1,50,21,-,-,-,-,-,-,1,9,15
"경상남도",거제시,245972,198,1918,0.78,2,532,0.08,4,394,92,334,2,359,1,299,50,0,-,-,44,-,-,-,3,-,-,1,11,12
"경상남도",양산시,274770,248,5919,2.15,3,1418,0.11,2,334,120,451,5,2032,11,1549,55,30,1,96,51,9,-,-,-,-,-,1,6,2
"경상남도",의령군,31027,23,382,1.23,-,-,0.00,2,228,11,31,0,0,1,123,4,0,-,-,5,-,-,-,-,-,-,1,10,10
"경상남도",함안군,70443,47,723,1.03,-,-,0.00,3,477,23,33,0,0,1,213,9,0,-,-,11,-,-,-,-,-,-,1,6,9
"경상남도",창녕군,64297,51,1983,3.08,-,-,0.00,3,747,26,53,1,650,3,533,9,0,-,-,9,-,-,-,-,-,-,1,13,19
"경상남도",고성군,58553,48,760,1.30,-,-,0.00,3,690,21,-,0,0,1,70,10,0,-,-,13,-,-,-,-,-,-,1,12,12
"경상남도",남해군,48899,42,282,0.58,-,-,0.00,1,135,24,52,0,0,1,95,7,0,-,-,9,-,-,-,-,-,-,1,9,15
"경상남도",하동군,51235,40,545,1.06,-,-,0.00,1,183,21,58,1,304,0,0,9,0,-,-,8,-,-,-,-,-,-,1,12,18
"경상남도",산청군,36079,27,2,0.01,-,-,0.00,-,-,11,2,0,0,0,0,5,0,-,-,11,-,-,-,-,-,1,-,8,15
"경상남도",함양군,41155,40,127,0.31,-,-,0.00,1,69,22,58,0,0,0,0,7,0,-,-,10,-,-,-,-,-,-,1,10,11
"경상남도",거창군,63536,59,441,0.69,-,-,0.00,3,283,27,58,0,0,1,100,13,0,-,-,15,-,-,-,-,-,-,1,11,18
"경상남도",합천군,50713,42,732,1.44,-,-,0.00,3,709,17,23,0,0,0,0,9,0,-,-,13,-,-,-,-,-,-,1,16,12
"제주특별자치도",소계,592449,642,4032,0.68,6,2128,0.10,6,809,321,484,0,0,7,545,155,0,1,54,140,0,1,0,5,12,0,6,11,47
"제주특별자치도",제주시,435413,498,3500,0.80,5,1916,0.11,5,734,247,384,0,0,5,400,122,0,1,54,107,0,1,0,5,12,0,3,7,23
"제주특별자치도",서귀포시,157036,144,532,0.34,1,212,0.06,1,75,74,100,0,0,2,145,33,0,0,0,33,0,0,0,0,0,0,3,4,24
