"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"전라북도",고창군,60897,62,942,1.55,1,254,0.16,1,63,32,42,0,0,5,583,12,0,-,-,11,0,-,-,-,-,-,1,12,22
"전라북도",부안군,57492,65,1231,2.14,1,299,0.17,5,502,26,118,0,0,2,312,13,0,0,0,18,0,0,0,0,0,0,1,11,11
"전라남도",소계,1939562,1900,39895,2.06,23,7421,0.12,72,9725,902,2483,12,4592,66,14137,444,0,19,1327,350,125,3,0,9,85,3,19,213,326
"전라남도",목포시,241213,282,7557,3.13,5,2091,0.21,11,1010,134,717,1,237,11,2865,61,-,8,608,48,-,2,-,1,29,-,1,1,-
"전라남도",여수시,294073,289,4058,1.38,3,956,0.10,7,1120,144,602,-,-,6,1194,74,-,1,106,52,77,-,-,2,3,-,1,12,28
"전라남도",순천시,280594,281,5819,2.07,5,1487,0.18,17,1893,123,258,1,299,4,1349,79,-,8,509,43,-,-,-,1,24,-,1,9,22
"전라남도",나주시,100250,110,4140,4.13,1,200,0.10,3,507,53,36,3,1055,7,2298,22,-,1,44,20,-,-,-,-,-,-,1,13,15
"전라남도",광양시,155117,124,1011,0.65,1,174,0.06,4,418,53,99,-,-,2,260,37,-,1,60,25,-,-,-,1,-,-,1,8,14
"전라남도",담양군,48024,52,1569,3.27,-,-,0.00,2,172,24,29,2,676,4,692,10,-,-,-,10,-,-,-,-,-,-,1,11,11
"전라남도",곡성군,31046,31,401,1.29,-,-,0.00,1,114,12,37,-,-,2,250,8,-,-,-,6,-,-,-,2,-,1,-,8,15
"전라남도",구례군,27536,26,666,2.42,-,-,0.00,1,99,10,-,-,-,3,550,5,-,-,-,7,17,-,-,-,-,1,-,7,12
"전라남도",고흥군,69391,70,1448,2.09,2,452,0.29,1,118,36,61,1,700,1,117,12,-,-,-,17,-,-,-,-,-,-,1,16,26
"전라남도",보성군,45781,45,1407,3.07,-,-,0.00,2,520,21,110,-,-,4,777,8,-,-,-,10,-,-,-,-,-,-,1,10,14
"전라남도",화순군,66727,70,4222,6.33,1,683,0.15,3,993,28,38,1,295,12,2193,15,-,-,-,10,20,-,-,-,-,-,1,12,13
"전라남도",장흥군,44043,43,348,0.79,1,200,0.23,1,148,23,-,-,-,-,-,8,-,-,-,9,-,-,-,1,-,-,1,8,11
"전라남도",강진군,39168,32,394,1.01,-,-,0.00,3,390,18,4,-,-,-,-,6,-,-,-,5,-,-,-,-,-,-,1,10,7
"전라남도",해남군,77517,70,1746,2.25,1,399,0.13,3,858,37,16,1,308,1,165,17,-,-,-,10,-,-,-,-,-,-,1,13,18
"전라남도",영암군,63605,52,1138,1.79,-,-,0.00,2,457,24,83,-,-,2,598,12,-,-,-,12,-,-,-,-,-,-,1,10,13
"전라남도",무안군,83753,80,736,0.88,1,298,0.12,2,145,42,150,-,-,1,114,17,-,-,-,15,-,1,-,1,29,-,1,9,11
"전라남도",함평군,35484,34,769,2.17,-,-,0.00,1,42,16,53,1,500,1,174,8,-,-,-,7,-,-,-,-,-,-,1,8,16
"전라남도",영광군,57017,65,1175,2.06,2,481,0.35,-,-,34,102,1,522,1,70,14,-,-,-,13,-,-,-,-,-,-,1,7,13
"전라남도",장성군,47456,40,720,1.52,-,-,0.00,2,358,18,21,-,-,2,341,9,-,-,-,9,-,-,-,-,-,-,1,8,11
"전라남도",완도군,54378,47,141,0.26,-,-,0.00,1,120,25,10,-,-,-,-,11,-,-,-,10,11,-,-,-,-,1,-,11,18
"전라남도",진도군,33369,32,210,0.63,-,-,0.00,2,140,16,-,-,-,1,70,6,-,-,-,7,-,-,-,-,-,-,1,6,15
"전라남도",신안군,44020,25,220,0.50,-,-,0.00,3,103,11,57,-,-,1,60,5,-,-,-,5,-,-,-,-,-,-,1,16,23
"경상북도",소계,2752591,2708,42027,1.53,19,7686,0.07,71,9779,1223,2884,12,3056,112,18197,634,0,6,268,611,29,0,0,20,128,2,23,224,311
"경상북도",포항시,524634,578,8203,1.56,5,1973,0.10,11,876,262,492,1,299,25,4433,145,0,1,72,124,29,0,0,4,29,0,2,14,22
"경상북도",경주시,268970,266,4434,1.65,1,366,0.04,13,1409,107,276,0,0,15,2351,63,0,1,32,66,0,0,0,0,0,0,1,12,16
"경상북도",김천시,141987,115,2248,1.58,2,556,0.14,0,0,51,98,2,821,5,746,30,0,0,0,23,0,0,0,2,27,0,1,16,16
"경상북도",안동시,170591,179,5167,3.03,3,1989,0.18,4,364,78,142,2,597,8,2013,43,0,1,33,39,0,0,0,1,29,0,1,14,25
"경상북도",구미시,425792,423,3651,0.86,3,970,0.07,8,789,203,660,0,0,7,1190,105,0,1,30,88,0,0,0,8,12,0,2,8,12
"경상북도",영주시,110637,118,2163,1.96,0,0,0.00,4,458,55,119,2,476,4,1040,26,0,1,70,26,0,0,0,0,0,0,1,10,13
"경상북도",영천시,103677,120,2078,2.00,1,200,0.10,3,1302,58,151,0,0,3,394,19,0,1,31,35,0,0,0,0,0,0,1,11,13
"경상북도",상주시,103267,94,1174,1.14,2,426,0.19,1,210,45,164,0,0,2,343,22,0,0,0,21,0,0,0,1,31,0,1,18,25
"경상북도",문경시,76387,82,1261,1.65,1,677,0.13,2,161,46,75,0,0,2,348,16,0,0,0,15,0,0,0,0,0,0,1,9,13
"경상북도",경산시,264570,272,3660,1.38,1,529,0.04,4,608,130,210,1,299,13,2014,65,0,0,0,58,0,0,0,0,0,0,1,8,10
"경상북도",군위군,24702,18,79,0.32,0,0,0.00,1,79,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,7,10
"경상북도",의성군,55236,45,1206,2.18,0,0,0.00,3,280,16,129,3,324,5,473,9,0,0,0,9,0,0,0,0,0,0,1,17,21
"경상북도",청송군,26615,28,304,1.14,0,0,0.00,1,304,9,0,0,0,0,0,5,0,0,0,9,0,0,0,4,0,1,0,6,11
"경상북도",영양군,18125,8,50,0.28,0,0,0.00,1,50,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,5,8
"경상북도",영덕군,39963,40,560,1.40,0,0,0.00,1,299,17,37,0,0,2,224,9,0,0,0,11,0,0,0,0,0,0,1,8,13
"경상북도",청도군,44751,52,1536,3.43,0,0,0.00,4,975,21,55,0,0,5,506,9,0,0,0,13,0,0,0,0,0,0,1,8,10
"경상북도",고령군,36439,33,322,0.88,0,0,0.00,1,79,13,50,0,0,2,193,9,0,0,0,8,0,0,0,0,0,0,1,7,10
"경상북도",성주군,46665,44,806,1.73,0,0,0.00,2,170,19,30,0,0,4,606,9,0,0,0,10,0,0,0,0,0,0,1,9,11
"경상북도",칠곡군,126961,91,1939,1.53,0,0,0.00,3,997,45,95,1,240,4,607,21,0,0,0,17,0,0,0,0,0,0,1,7,10
"경상북도",예천군,45152,38,589,1.30,0,0,0.00,1,181,15,29,0,0,2,379,10,0,0,0,10,0,0,0,0,0,0,1,10,16
"경상북도",봉화군,34088,20,222,0.65,0,0,0.00,1,77,7,0,0,0,1,145,4,0,0,0,7,0,0,0,0,0,0,1,9,7
"경상북도",울진군,53103,40,313,0.59,0,0,0.00,2,111,15,52,0,0,2,150,8,0,0,0,13,0,0,0,0,0,0,1,9,16
"경상북도",울릉군,10279,4,62,0.60,0,0,0.00,0,0,1,20,0,0,1,42,1,0,0,0,1,0,0,0,0,0,1,0,2,3
"경상남도",소계,3447018,3399,56548,1.64,24,8921,0.07,119,15172,1511,3864,22,7865,106,20265,839,30,5,329,762,84,1,0,10,18,1,18,161,185
"경상남도",창원시,1086852,1208,18693,1.72,10,3531,0.09,40,4478,525,1196,4,1644,35,7767,309,0,1,50,276,27,1,0,7,0,0,3,10,7
"경상남도",진주시,348835,385,5103,1.46,3,1433,0.09,10,1126,177,393,3,879,4,1220,104,0,1,52,83,0,0,0,0,0,0,1,11,13
"경상남도",통영시,143771,145,1934,1.35,0,0,0.00,7,1001,76,224,1,299,2,392,32,0,0,0,27,0,0,0,0,18,0,1,2,-
"경상남도",사천시,118569,114,2885,2.43,0,0,0.00,6,941,44,83,3,1061,4,800,28,0,0,0,29,0,0,0,0,0,0,1,6,12
"경상남도",김해시,547387,491,9673,1.77,4,1227,0.07,22,2723,208,710,2,540,28,4349,123,0,1,76,103,48,0,0,0,0,0,1,8,1
"경상남도",밀양시,109985,110,2192,1.99,1,257,0.09,7,966,48,103,0,0,5,816,24,0,1,50,24,0,0,0,0,0,0,1,9,15
"경상남도",거제시,270879,224,2322,0.86,3,761,0.11,6,555,100,337,1,290,2,379,60,0,0,0,49,0,0,0,3,0,0,1,11,12
"경상남도",양산시,307040,279,6621,2.16,3,1712,0.10,2,82,137,451,5,2014,12,2222,63,30,1,101,56,9,0,0,0,0,0,1,6,2
"경상남도",의령군,29339,26,619,2.11,0,0,0.00,1,88,10,28,1,189,2,314,5,0,0,0,7,0,0,0,0,0,0,1,10,10
"경상남도",함안군,72899,52,1130,1.55,0,0,0.00,3,488,23,33,0,0,3,609,11,0,0,0,12,0,0,0,0,0,0,1,6,9
"경상남도",창녕군,65908,60,2093,3.18,0,0,0.00,2,359,26,53,2,949,4,732,12,0,0,0,14,0,0,0,0,0,0,1,13,19
"경상남도",고성군,57175,49,894,1.56,0,0,0.00,3,698,20,0,0,0,1,196,11,0,0,0,14,0,0,0,0,0,0,1,13,12
"경상남도",남해군,46711,43,282,0.60,0,0,0.00,1,135,22,52,0,0,1,95,9,0,0,0,10,0,0,0,0,0,0,1,9,15
"경상남도",하동군,50870,39,575,1.13,0,0,0.00,2,517,20,58,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,1,12,18
"경상남도",산청군,36655,29,0,0.00,0,0,0.00,0,0,12,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,1,0,9,15
"경상남도",함양군,40784,41,135,0.33,0,0,0.00,1,77,22,58,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,1,10,11
"경상남도",거창군,63699,59,612,0.96,0,0,0.00,3,259,24,59,0,0,2,294,15,0,0,0,15,0,0,0,0,0,0,-,-,-
"경상남도",합천군,49660,45,785,1.58,0,0,0.00,3,679,17,26,0,0,1,80,10,0,0,0,14,0,0,0,0,0,0,1,16,14
"제주특별자치도",소계,641355,731,4895,0.76,7,2374,0.11,6,735,364,582,0,0,9,1200,180,0,0,0,164,0,1,4,0,0,0,6,11,47
"제주특별자치도",제주시,470778,561,4291,0.91,6,2142,0.13,3,530,278,484,0,0,8,1131,139,0,0,0,126,0,1,4,0,0,0,3,7,23
"제주특별자치도",서귀포시,170577,170,604,0.35,1,232,0.06,3,205,86,98,0,0,1,69,41,0,0,0,38,0,0,0,0,0,0,3,4,24
