"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"전라북도",고창군,61508,63,938,1.53,1,200,0.16,1,140,32,42,-,-,5,556,13,-,-,-,11,-,-,-,-,-,-,1,12,23
"전라북도",부안군,57682,66,1231,2.13,1,299,0.17,5,502,27,118,0,0,2,312,13,0,0,0,18,0,0,0,0,0,0,0,11,11
"전라남도",소계,1935664,1941,40553,2.10,24,7904,0.12,72,9648,921,2558,9,3295,72,15507,454,0,21,1482,356,106,3,0,9,53,3,19,214,327
"전라남도",목포시,240555,284,7656,3.18,5,2078,0.21,12,995,135,759,1,204,11,2947,63,-,9,673,46,-,2,-,-,-,-,1,1,-
"전라남도",여수시,293036,303,4416,1.51,3,935,0.10,7,1196,152,601,-,-,7,1474,75,-,1,106,56,104,-,-,2,-,-,1,12,28
"전라남도",순천시,280397,288,6114,2.18,5,1488,0.18,17,1949,124,272,1,239,5,1613,84,-,8,529,43,-,-,-,1,24,-,1,9,22
"전라남도",나주시,106760,117,4007,3.75,1,200,0.09,4,814,57,37,2,680,7,2232,25,-,1,44,20,-,-,-,-,-,-,1,13,15
"전라남도",광양시,157177,129,1106,0.70,1,174,0.06,3,318,57,101,-,-,4,453,37,-,1,60,25,-,-,-,1,-,-,1,8,14
"전라남도",담양군,48300,50,1634,3.38,-,-,0.06,3,501,22,29,1,347,4,757,10,-,-,-,10,-,-,-,-,-,-,1,11,11
"전라남도",곡성군,30795,32,401,1.30,-,-,-,1,114,13,37,-,-,2,250,8,-,-,-,6,-,-,-,2,-,1,-,8,15
"전라남도",구례군,27640,26,654,2.37,-,-,-,1,99,10,-,-,-,3,553,5,-,-,-,7,2,-,-,-,-,1,-,7,12
"전라남도",고흥군,68469,67,1446,2.11,2,452,0.29,1,118,35,59,1,700,1,117,12,-,-,-,15,-,-,-,-,-,-,1,16,26
"전라남도",보성군,44962,46,1415,3.15,-,-,0.29,2,520,22,106,-,-,4,789,8,-,-,-,10,-,-,-,-,-,-,1,10,15
"전라남도",화순군,66229,69,4249,6.42,1,683,0.15,3,996,27,51,1,295,12,2224,15,-,-,-,10,-,-,-,-,-,-,1,12,13
"전라남도",장흥군,41234,44,348,0.84,1,200,0.24,1,148,23,-,-,-,-,-,8,-,-,-,10,-,-,-,1,-,-,1,8,11
"전라남도",강진군,38161,35,575,1.51,-,-,0.24,3,390,19,29,-,-,1,156,6,-,-,-,6,-,-,-,-,-,-,1,10,7
"전라남도",해남군,76509,72,1592,2.08,2,898,0.26,2,205,38,16,1,308,1,165,17,-,-,-,10,-,-,-,1,-,-,1,13,18
"전라남도",영암군,61891,55,1078,1.74,-,-,0.26,2,424,24,56,-,-,2,598,13,-,-,-,14,-,-,-,-,-,-,1,10,13
"전라남도",무안군,83781,85,914,1.09,1,298,0.12,2,145,43,153,-,-,2,219,17,-,1,70,17,-,1,-,1,29,-,1,8,11
"전라남도",함평군,35043,31,269,0.77,-,-,0.12,1,42,16,53,-,-,1,174,6,-,-,-,7,-,-,-,-,-,-,1,8,16
"전라남도",영광군,56379,67,1188,2.11,2,498,0.35,-,-,34,98,1,522,1,70,15,-,-,-,14,-,-,-,-,-,-,1,7,13
"전라남도",장성군,47218,40,935,1.98,-,-,0.35,2,354,18,15,-,-,2,566,9,-,-,-,9,-,-,-,-,-,-,1,9,11
"전라남도",완도군,54336,44,120,0.22,-,-,-,1,120,24,-,-,-,-,-,10,-,-,-,9,-,-,-,-,-,1,-,11,18
"전라남도",진도군,33417,32,210,0.63,-,-,-,2,140,16,-,-,-,1,70,6,-,-,-,7,-,-,-,-,-,-,1,7,15
"전라남도",신안군,43375,25,226,0.52,-,-,-,2,60,12,86,-,-,1,80,5,-,-,-,5,-,-,-,-,-,-,1,16,23
"경상북도",소계,2751749,2652,42017,1.53,19,7808,0.07,67,7752,1223,2633,16,3840,111,19596,580,0,5,235,611,23,1,2,19,128,2,23,225,310
"경상북도",포항시,522030,584,8470,1.62,4,1757,0.08,12,1114,262,538,1,299,26,4638,148,0,1,72,128,23,0,0,2,29,0,2,14,21
"경상북도",경주시,268928,196,3561,1.32,1,351,0.04,11,358,102,154,0,0,13,2666,2,0,1,32,65,0,0,0,1,0,0,1,12,16
"경상북도",김천시,144254,122,2214,1.53,2,556,0.14,1,30,57,106,2,821,3,674,32,0,0,0,23,0,0,0,2,27,0,1,16,16
"경상북도",안동시,170133,177,5340,3.14,3,1989,0.18,4,364,74,165,2,597,8,2196,44,0,0,0,41,0,0,0,1,29,0,1,14,25
"경상북도",구미시,425492,426,3591,0.84,3,940,0.07,10,813,204,571,0,0,8,1225,104,0,1,30,88,0,0,0,8,12,0,2,9,12
"경상북도",영주시,110287,118,2131,1.93,0,0,0.00,4,458,54,52,2,476,4,1075,27,0,1,70,26,0,0,0,0,0,0,1,10,13
"경상북도",영천시,103613,126,2276,2.20,1,200,0.10,3,1401,61,158,0,0,4,484,20,0,1,31,35,0,1,2,0,0,0,1,11,13
"경상북도",상주시,102701,93,1163,1.13,2,426,0.19,1,210,44,153,0,0,2,343,22,0,0,0,21,0,0,0,1,31,0,1,18,25
"경상북도",문경시,75357,81,1280,1.70,1,756,0.13,2,169,45,62,0,0,2,293,17,0,0,0,14,0,0,0,0,0,0,1,9,13
"경상북도",경산시,266486,269,4250,1.59,1,529,0.04,5,885,128,207,1,299,13,2330,63,0,0,0,58,0,0,0,0,0,0,1,8,10
"경상북도",군위군,24787,17,0,0.00,0,0,0.00,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,7,10
"경상북도",의성군,54722,48,1239,2.26,0,0,0.00,2,200,19,129,3,324,5,586,9,0,0,0,10,0,0,0,0,0,0,1,17,21
"경상북도",청송군,26552,27,304,1.14,1,304,0.38,0,0,9,0,0,0,0,0,5,0,0,0,8,0,0,0,4,0,1,0,6,11
"경상북도",영양군,17929,7,50,0.28,0,0,0.00,1,50,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,5,8
"경상북도",영덕군,39973,38,264,0.66,0,0,0.00,0,0,17,37,0,0,2,227,9,0,0,0,10,0,0,0,0,0,0,1,8,13
"경상북도",청도군,44603,50,1471,3.30,0,0,0.00,1,125,19,36,4,784,5,526,9,0,0,0,12,0,0,0,0,0,0,1,8,10
"경상북도",고령군,36069,34,322,0.89,0,0,0.00,1,79,13,50,0,0,2,193,8,0,0,0,10,0,0,0,0,0,0,1,7,10
"경상북도",성주군,46886,43,883,1.88,0,0,0.00,2,177,18,52,0,0,4,654,9,0,0,0,10,0,0,0,0,0,0,1,9,11
"경상북도",칠곡군,127330,95,1851,1.45,0,0,0.00,3,926,48,71,1,240,4,614,22,0,0,0,17,0,0,0,0,0,0,1,7,10
"경상북도",예천군,46688,38,679,1.45,0,0,0.00,1,181,16,40,0,0,2,458,10,0,0,0,9,0,0,0,0,0,0,1,10,16
"경상북도",봉화군,33809,20,262,0.77,0,0,0.00,1,99,7,0,0,0,1,163,4,0,0,0,7,0,0,0,0,0,0,1,9,7
"경상북도",울진군,52974,40,374,0.71,0,0,0.00,2,113,16,52,0,0,2,209,9,0,0,0,11,0,0,0,0,0,0,1,9,16
"경상북도",울릉군,10146,3,42,0.41,0,0,0.00,0,0,0,0,0,0,1,42,1,0,0,0,1,0,0,0,0,0,1,0,2,3
"경상남도",소계,3454892,3515,60921,1.76,25,9277,0.07,121,14928,1565,3785,30,9353,114,22995,862,30,7,405,777,108,1,0,13,40,0,0,0,0
"경상남도",창원시,1080133,1245,19883,1.84,11,3929,0.10,37,4122,546,1208,8,2155,35,8382,314,-,1,50,285,37,1,-,7,-,-,-,-,-
"경상남도",진주시,351279,398,5771,1.64,3,1418,0.09,12,1252,179,364,3,879,6,1808,106,-,1,50,87,-,-,-,1,-,-,-,-,-
"경상남도",통영시,142493,148,2261,1.59,-,-,0.00,7,1052,73,182,2,579,2,390,35,-,1,40,27,-,-,-,1,18,-,-,-,-
"경상남도",사천시,118044,115,3091,2.62,-,-,0.00,5,880,45,83,3,1064,5,1064,28,-,-,-,29,-,-,-,-,-,-,-,-,-
"경상남도",김해시,547854,508,10266,1.87,4,1207,0.07,23,2498,219,735,3,805,29,4856,124,-,2,117,104,48,-,-,-,-,-,-,-,-
"경상남도",밀양시,110683,112,2562,2.31,1,257,0.09,9,1361,48,81,-,-,5,815,24,-,1,48,24,-,-,-,-,-,-,-,-,-
"경상남도",거제시,271361,224,2389,0.88,3,745,0.11,6,554,99,288,1,290,2,498,60,-,-,-,50,14,-,-,3,-,-,-,-,-
"경상남도",양산시,322975,314,6973,2.16,3,1721,0.09,4,302,155,510,5,2014,12,2287,72,30,1,100,62,9,-,-,-,-,-,-,-,-
"경상남도",의령군,28880,27,655,2.27,-,-,0.00,1,88,11,4,1,189,3,374,5,-,-,-,6,-,-,-,-,-,-,-,-,-
"경상남도",함안군,72640,52,1163,1.60,-,-,0.00,3,488,21,33,-,-,3,620,12,-,-,-,12,-,-,-,1,22,-,-,-,-
"경상남도",창녕군,66267,62,2220,3.35,-,-,0.00,2,275,27,68,2,949,5,928,12,-,-,-,14,-,-,-,-,-,-,-,-,-
"경상남도",고성군,56413,50,1081,1.92,-,-,0.00,3,698,21,-,-,-,2,383,12,-,-,-,12,-,-,-,-,-,-,-,-,-
"경상남도",남해군,45994,44,282,0.61,-,-,0.00,1,135,24,52,1,95,-,-,9,-,-,-,9,-,-,-,-,-,-,-,-,-
"경상남도",하동군,50151,42,612,1.22,-,-,0.00,1,183,21,58,1,334,1,37,10,-,-,-,8,-,-,-,-,-,-,-,-,-
"경상남도",산청군,36701,30,0,0.00,-,-,0.00,-,-,13,-,-,-,-,-,5,-,-,-,12,-,-,-,-,-,-,-,-,-
"경상남도",함양군,40668,39,106,0.26,-,-,0.00,1,77,21,29,-,-,-,-,8,-,-,-,9,-,-,-,-,-,-,-,-,-
"경상남도",거창군,63819,60,750,1.18,-,-,0.00,3,295,24,58,-,-,3,397,16,-,-,-,14,-,-,-,-,-,-,-,-,-
"경상남도",합천군,48537,45,856,1.76,-,-,0.00,3,668,18,32,-,-,1,156,10,-,-,-,13,-,-,-,-,-,-,-,-,-
"제주특별자치도",소계,661190,780,4797,0.73,6,2223,0.09,8,737,385,267,0,0,11,1566,196,0,0,0,173,0,1,4,0,0,0,6,11,47
"제주특별자치도",제주시,483325,597,4237,0.88,5,1976,0.10,5,532,294,228,-,-,10,1497,151,-,-,-,131,-,1,4,-,-,-,3,7,23
"제주특별자치도",서귀포시,177865,183,560,0.31,1,247,0.06,3,205,91,39,-,-,1,69,45,-,-,-,42,-,-,-,-,-,-,3,4,24
